T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.415505,0.434333,0.150162,0.956650773,35,1,0
0.502902,0.37324,0.123858,1.347395778,35,1,0
0.424566,0.39047,0.184964,1.087320409,35,1,0
0.366545,0.510874,0.122581,0.717486112,35,1,0
0.389772,0.419843,0.190385,0.928375607,35,1,0
0.473258,0.401778,0.124964,1.177909194,35,1,0
0.383017,0.415774,0.201209,0.92121441,35,1,0
0.504293,0.352322,0.143385,1.431341216,35,1,0
0.458337,0.414481,0.127182,1.105809434,35,1,0
0.431158,0.406814,0.162028,1.059840615,35,1,0
0.381514,0.493785,0.124701,0.772631813,35,1,0
0.446786,0.397456,0.155758,1.124114367,35,1,0
0.460175,0.357357,0.182468,1.287717884,35,1,0
0.405927,0.472574,0.121499,0.858970235,35,1,0
0.471084,0.412293,0.116623,1.142595193,35,1,0
0.443773,0.47429,0.081937,0.935657509,35,1,0
0.38515,0.440365,0.174485,0.874615376,35,1,0
0.369412,0.487587,0.143001,0.757632997,35,1,0
0.373035,0.413449,0.213516,0.902251547,35,1,0
0.392333,0.438689,0.168978,0.894330608,35,1,0
0.43502,0.425994,0.138986,1.021188092,35,1,0
0.514171,0.357478,0.128351,1.438329072,35,1,0
0.478825,0.360466,0.160709,1.328349969,35,1,0
0.344752,0.515502,0.139746,0.668769471,35,1,0
0.540127,0.338601,0.121272,1.595172489,35,1,0
0.325565,0.477256,0.197179,0.682160099,35,1,0
0.458338,0.39182,0.149842,1.16976673,35,1,0
0.449883,0.434956,0.115161,1.034318414,35,1,0
0.48134,0.378221,0.140439,1.272642185,35,1,0
0.471837,0.39067,0.137493,1.207763586,35,1,0
0.488181,0.384151,0.127668,1.27080497,35,1,0
0.4779,0.377369,0.144731,1.266399731,35,1,0
0.47439,0.399769,0.125841,1.186660296,35,1,0
0.433719,0.382919,0.183362,1.132665133,35,1,0
0.372843,0.524391,0.102766,0.711001905,35,1,0
0.497583,0.355491,0.146926,1.399706322,35,1,0
0.334627,0.478627,0.186746,0.699139413,35,1,0
0.422667,0.451603,0.12573,0.935926024,35,1,0
0.483661,0.34822,0.168119,1.388952386,35,1,0
0.418748,0.411009,0.170243,1.018829271,35,1,0
0.42379,0.424623,0.151587,0.99803826,35,1,0
0.447569,0.332598,0.219833,1.34567556,35,1,0
0.453967,0.440348,0.105685,1.030927812,35,1,0
0.435219,0.459559,0.105222,0.94703618,35,1,0
0.408603,0.413006,0.178391,0.989339138,35,1,0
0.471933,0.398669,0.129398,1.1837715,35,1,0
0.471701,0.398897,0.129402,1.18251328,35,1,0
0.37477,0.495145,0.130085,0.756889396,35,1,0
0.486825,0.421298,0.091877,1.155535986,35,1,0
0.467177,0.374593,0.15823,1.247158916,35,1,0
0.398647,0.469568,0.131785,0.848965432,35,1,0
0.468304,0.37436,0.157336,1.250945614,35,1,0
0.507638,0.347716,0.144646,1.459921315,35,1,0
0.40067,0.446768,0.152562,0.896818931,35,1,0
0.360744,0.466756,0.1725,0.772874907,35,1,0
0.437439,0.411577,0.150984,1.062836359,35,1,0
0.509881,0.353038,0.137081,1.444266623,35,1,0
0.493043,0.391463,0.115494,1.259488125,35,1,0
0.514589,0.371548,0.113863,1.384986597,35,1,0
0.448036,0.427767,0.124197,1.047383272,35,1,0
0.458529,0.355004,0.186467,1.291616432,35,1,0
0.556209,0.337011,0.10678,1.650417939,35,1,0
0.494799,0.361894,0.143307,1.367248421,35,1,0
0.362584,0.456081,0.181335,0.794999134,35,1,0
0.411502,0.446303,0.142195,0.922023827,35,1,0
0.329483,0.534769,0.135748,0.616122101,35,1,0
0.535816,0.358042,0.106142,1.496517168,35,1,0
0.370525,0.470674,0.158801,0.787222154,35,1,0
0.489707,0.37633,0.133963,1.301270162,35,1,0
0.498966,0.391514,0.10952,1.27445251,35,1,0
0.521464,0.384822,0.093714,1.355078452,35,1,0
0.410167,0.416168,0.173665,0.985580343,35,1,0
0.374034,0.528069,0.097897,0.708305165,35,1,0
0.49658,0.402615,0.100805,1.233386734,35,1,0
0.398023,0.465944,0.136033,0.854229264,35,1,0
0.404166,0.43442,0.161414,0.930357718,35,1,0
0.50593,0.350937,0.143133,1.44165477,35,1,0
0.390224,0.466698,0.143078,0.836138145,35,1,0
0.470302,0.407011,0.122687,1.15550194,35,1,0
0.369303,0.533596,0.097101,0.692102265,35,1,0
0.405376,0.377943,0.216681,1.072585019,35,1,0
0.457174,0.418468,0.124358,1.092494528,35,1,0
0.473937,0.384105,0.141958,1.23387355,35,1,0
0.458314,0.420162,0.121524,1.090803071,35,1,0
0.448612,0.421775,0.129613,1.063628712,35,1,0
0.525142,0.340272,0.134586,1.543300654,35,1,0
0.469474,0.390736,0.13979,1.201512018,35,1,0
0.493425,0.351248,0.155327,1.404776682,35,1,0
0.493223,0.373566,0.133211,1.3203102,35,1,0
0.408133,0.415465,0.176402,0.982352304,35,1,0
0.43709,0.400539,0.162371,1.091254535,35,1,0
