T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.410813,0.370885,0.218302,1.107656012,35,1,0
0.351158,0.506651,0.142191,0.6930964313,35,1,0
0.369978,0.411423,0.218599,0.8992642609,35,1,0
0.459535,0.391496,0.148969,1.173792325,35,1,0
0.359035,0.399333,0.241632,0.8990867271,35,1,0
0.498925,0.3332,0.167875,1.49737395,35,1,0
0.444482,0.406693,0.148825,1.092917754,35,1,0
0.415603,0.394267,0.19013,1.054115612,35,1,0
0.363831,0.490888,0.145281,0.741169065,35,1,0
0.436505,0.384759,0.178736,1.134489382,35,1,0
0.445306,0.335462,0.219232,1.327440962,35,1,0
0.392367,0.473653,0.13398,0.8283849147,35,1,0
0.462543,0.399783,0.137674,1.156985164,35,1,0
0.434537,0.46723,0.098233,0.9300280376,35,1,0
0.371229,0.424634,0.204137,0.8742328688,35,1,0
0.353534,0.481457,0.165009,0.7343002594,35,1,0
0.360444,0.391015,0.248541,0.9218162986,35,1,0
0.375118,0.428593,0.196289,0.87523128,35,1,0
0.422641,0.411582,0.165777,1.026869494,35,1,0
0.509995,0.339999,0.150006,1.499989706,35,1,0
0.472765,0.339569,0.187666,1.392250176,35,1,0
0.322443,0.514672,0.162885,0.6265019274,35,1,0
0.53273,0.324001,0.143269,1.64422332,35,1,0
0.299002,0.450622,0.250376,0.6635317406,35,1,0
0.450758,0.373881,0.175361,1.2056189,35,1,0
0.444286,0.421746,0.133968,1.05344449,35,1,0
0.474576,0.361995,0.163429,1.311001533,35,1,0
0.464474,0.371214,0.164312,1.251229749,35,1,0
0.47667,0.370018,0.153312,1.288234626,35,1,0
0.46778,0.365553,0.166667,1.279650283,35,1,0
0.466722,0.381103,0.152175,1.22466105,35,1,0
0.416686,0.3676,0.215714,1.133531012,35,1,0
0.355318,0.522432,0.12225,0.6801229634,35,1,0
0.491942,0.334155,0.173903,1.472197034,35,1,0
0.310863,0.464265,0.224872,0.6695809505,35,1,0
0.410174,0.436981,0.152845,0.9386540834,35,1,0
0.47228,0.329252,0.198468,1.434402828,35,1,0
0.404356,0.396495,0.199149,1.019826227,35,1,0
0.412395,0.415513,0.172092,0.992496023,35,1,0
0.435217,0.310012,0.254771,1.403871463,35,1,0
0.441597,0.435915,0.122488,1.013034651,35,1,0
0.428693,0.450733,0.120574,0.9511018718,35,1,0
0.388973,0.402875,0.208152,0.9654930189,35,1,0
0.460059,0.385207,0.154734,1.194316303,35,1,0
0.462438,0.384165,0.153397,1.203748389,35,1,0
0.358682,0.492321,0.148997,0.7285531188,35,1,0
0.479491,0.407662,0.112847,1.176197438,35,1,0
0.454498,0.357806,0.187696,1.270235826,35,1,0
0.384466,0.453422,0.162112,0.8479209213,35,1,0
0.455711,0.355969,0.18832,1.280198557,35,1,0
0.49635,0.324191,0.179459,1.531041886,35,1,0
0.382807,0.436547,0.180646,0.876897562,35,1,0
0.344524,0.451052,0.204424,0.7638232399,35,1,0
0.422339,0.398991,0.17867,1.058517611,35,1,0
0.506419,0.32992,0.163661,1.534975145,35,1,0
